,lcID,lcEta,lcPhi,lcX,lcY,lcZ,lcLayer,lcEnergy,lcToTrack1,lcToTrack2,lcToTrack3,isSeed
90,90.0,1.9582208395004272,2.3156731128692627,-65.19255828857422,70.70221710205078,333.9827575683594,9.0,0.056620992720127106,1.0,-1.0,-1.0,0.0
91,91.0,1.841780185699463,2.341780424118042,-75.69510650634766,77.90931701660156,333.9827575683594,9.0,0.0610697865486145,1.0,-1.0,-1.0,0.0
92,92.0,1.8192024230957031,2.319204568862915,-75.69510650634766,81.51286315917969,333.9827575683594,9.0,0.016177427023649216,1.0,-1.0,-1.0,0.0
93,93.0,1.8459774255752563,2.3026294708251953,-72.26805877685547,80.45658111572266,333.9827575683594,9.0,0.28108280897140503,1.0,-1.0,-1.0,0.0
94,94.0,1.8882063627243042,2.314026117324829,-70.00936889648438,76.17747497558594,333.9827575683594,9.0,12.641042709350586,1.0,-1.0,-1.0,1.0
95,95.0,1.9438762664794922,2.3473498821258545,-68.413330078125,69.63432312011719,333.9827575683594,9.0,0.06875406205654144,1.0,-1.0,-1.0,0.0
96,96.0,1.8550392389297485,2.2756035327911377,-69.40357971191406,81.5994644165039,333.9827575683594,9.0,0.027097191661596298,1.0,-1.0,-1.0,0.0
97,97.0,1.8856806755065918,2.2639405727386475,-66.2828140258789,79.79769134521484,333.9827575683594,9.0,0.018199605867266655,1.0,-1.0,-1.0,0.0
98,98.0,1.8687301874160767,2.249403238296509,-66.2828140258789,82.2000503540039,333.9827575683594,9.0,0.041252441704273224,1.0,-1.0,-1.0,0.0
99,99.0,1.7917245626449585,2.355870485305786,-80.9463882446289,80.9988784790039,333.9827575683594,9.0,0.01900847814977169,1.0,-1.0,-1.0,0.0
100,100.0,1.7503620386123657,-0.7824516296386719,84.84949493408203,-84.35093688964844,333.9827575683594,9.0,0.0970645546913147,0.0,-1.0,-1.0,0.0
101,101.0,1.7007672786712646,-0.8058828115463257,87.3458480834961,-90.99971008300781,333.9827575683594,9.0,27.48407554626465,0.0,-1.0,-1.0,0.0
102,102.0,1.6866334676742554,-0.7598296999931335,92.83592987060547,-88.20596313476562,333.9827575683594,9.0,0.08269413560628891,0.0,-1.0,-1.0,0.0
103,103.0,1.7047293186187744,-0.7390293478965759,92.83592987060547,-84.60242462158203,333.9827575683594,9.0,0.07919242978096008,0.0,-1.0,-1.0,0.0
104,104.0,1.6474840641021729,-0.7579301595687866,96.99695587158203,-91.80951690673828,333.9827575683594,9.0,0.013198737055063248,0.0,-1.0,-1.0,0.0
105,105.0,1.6537959575653076,-0.7274148464202881,99.07746887207031,-88.20596313476562,333.9827575683594,9.0,0.05117877945303917,0.0,-1.0,-1.0,0.0
106,106.0,1.7459461688995361,-0.8858951926231384,76.04186248779297,-93.09730529785156,333.9827575683594,9.0,0.049023885279893875,0.0,-1.0,-1.0,0.0
107,107.0,1.7029640674591064,-0.8689790368080139,81.24313354492188,-96.10025787353516,333.9827575683594,9.0,0.03501705825328827,0.0,-1.0,-1.0,0.0
108,108.0,1.6645302772521973,-0.870920717716217,84.46389770507812,-100.30439758300781,333.9827575683594,9.0,0.03205408155918121,0.0,-1.0,-1.0,0.0
109,109.0,1.6579738855361938,-0.8350932598114014,88.62492370605469,-97.90203857421875,333.9827575683594,9.0,0.015892358496785164,0.0,-1.0,-1.0,0.0
110,110.0,1.6563173532485962,-0.793482780456543,92.78594207763672,-94.29847717285156,333.9827575683594,9.0,0.05117877945303917,0.0,-1.0,-1.0,0.0
111,111.0,1.6304192543029785,-0.8097081184387207,93.8261947631836,-98.50262451171875,333.9827575683594,9.0,0.01777789182960987,0.0,-1.0,-1.0,0.0
112,112.0,1.919915795326233,2.2947514057159424,-66.48123168945312,75.19738006591797,334.92724609375,10.0,0.11925370991230011,1.0,-1.0,-1.0,0.0
113,113.0,1.9190722703933716,2.2634572982788086,-64.15230560302734,77.30873107910156,334.92724609375,10.0,0.03961648419499397,1.0,-1.0,-1.0,0.0
114,114.0,1.848085880279541,2.364889621734619,-77.1809310913086,75.85028839111328,334.92724609375,10.0,0.1354236900806427,1.0,-1.0,-1.0,0.0
115,115.0,1.886876106262207,2.3140382766723633,-70.30612182617188,76.49851989746094,334.92724609375,10.0,11.11727523803711,1.0,-1.0,-1.0,0.0
116,116.0,1.8536579608917236,2.2975704669952393,-71.48409271240234,80.39827728271484,334.92724609375,10.0,0.017786992713809013,1.0,-1.0,-1.0,0.0
117,117.0,1.8064056634902954,2.255204439163208,-71.48409271240234,87.60537719726562,334.92724609375,10.0,0.03921223804354668,1.0,-1.0,-1.0,0.0
118,118.0,1.8988064527511597,2.2598817348480225,-65.24256134033203,79.19710540771484,334.92724609375,10.0,0.01576574333012104,1.0,-1.0,-1.0,0.0
119,119.0,1.8065550327301025,2.342852830886841,-78.86587524414062,80.9988784790039,334.92724609375,10.0,0.05619072914123535,1.0,-1.0,-1.0,0.0
120,120.0,1.7680745124816895,2.275517225265503,-76.27943420410156,89.69926452636719,334.92724609375,10.0,0.07397772371768951,1.0,-1.0,-1.0,0.0
121,121.0,1.747291922569275,-0.7304255366325378,89.66517639160156,-80.31167602539062,334.92724609375,10.0,0.029510241001844406,0.0,-1.0,-1.0,0.0
122,122.0,1.7608386278152466,-0.8341788649559021,79.7105484008789,-87.89285278320312,334.92724609375,10.0,0.05174398422241211,0.0,-1.0,-1.0,0.0
123,123.0,1.7264100313186646,-0.8493108153343201,81.29313659667969,-92.41011047363281,334.92724609375,10.0,0.017786992713809013,0.0,-1.0,-1.0,0.0
124,124.0,1.7555407285690308,-0.7599472999572754,86.49440002441406,-82.2000503540039,334.92724609375,10.0,0.017382744699716568,0.0,-1.0,-1.0,0.0
125,125.0,1.6999925374984741,-0.8055393099784851,87.69679260253906,-91.30253601074219,334.92724609375,10.0,30.084026336669922,0.0,-1.0,-1.0,1.0
126,126.0,1.6948188543319702,-0.7665422558784485,91.69568634033203,-88.30127716064453,334.92724609375,10.0,0.05538223683834076,0.0,-1.0,-1.0,0.0
127,127.0,1.697852611541748,-0.7452106475830078,93.25521087646484,-86.0456771850586,334.9272766113281,10.0,0.1960054636001587,0.0,-1.0,-1.0,0.0
128,128.0,1.6807940006256104,-0.7576541900634766,93.8761978149414,-88.80655670166016,334.9272766113281,10.0,0.05303993821144104,0.0,-1.0,-1.0,0.0
129,129.0,1.6606290340423584,-0.7687606811523438,94.91645050048828,-91.80951690673828,334.9272766113281,10.0,0.009423338808119297,0.0,-1.0,-1.0,0.0
130,130.0,1.6643174886703491,-0.6809275150299072,102.19822692871094,-82.80065155029297,334.9272766113281,10.0,0.054655369371175766,0.0,-1.0,-1.0,0.0
131,131.0,1.7196775674819946,-0.9104164242744446,76.04186248779297,-97.90203857421875,334.9272766113281,10.0,0.013192675076425076,0.0,-1.0,-1.0,0.0
132,132.0,1.6347932815551758,-0.8994159698486328,84.46389770507812,-106.31031036376953,334.9272766113281,10.0,0.043616604059934616,0.0,-1.0,-1.0,0.0
133,133.0,1.6901100873947144,-0.8499870300292969,84.44134521484375,-96.11982727050781,334.9272766113281,10.0,0.02046995796263218,0.0,-1.0,-1.0,0.0
134,134.0,1.5974220037460327,-0.8838238716125488,89.66517639160156,-109.31326293945312,334.9272766113281,10.0,0.040385738015174866,0.0,-1.0,-1.0,0.0
135,135.0,1.6568998098373413,-0.8173788189888,90.7054214477539,-96.70084381103516,334.9272766113281,10.0,0.009692576713860035,0.0,-1.0,-1.0,0.0
136,136.0,1.652927279472351,-0.799809992313385,92.78594207763672,-95.49967193603516,334.9272766113281,10.0,0.03527021035552025,0.0,-1.0,-1.0,0.0
137,137.0,1.6094210147857666,-0.8334562182426453,93.8261947631836,-103.3073501586914,334.9272766113281,10.0,0.015346581116318703,0.0,-1.0,-1.0,0.0
138,138.0,1.6252219676971436,-0.8072371482849121,94.86643981933594,-99.10321807861328,334.9272766113281,10.0,0.011038769036531448,0.0,-1.0,-1.0,0.0
139,139.0,1.59463369846344,-0.7708120346069336,101.72810363769531,-98.80292510986328,334.9272766113281,10.0,0.04577050358057022,0.0,-1.0,-1.0,0.0
140,140.0,1.5797581672668457,-0.9715152978897095,81.29313659667969,-119.00936126708984,334.9272766113281,10.0,0.025846874341368675,0.0,-1.0,-1.0,0.0
141,141.0,1.9293532371520996,2.2948179244995117,-66.23281860351562,74.90636444091797,336.9527587890625,11.0,0.09297747164964676,1.0,-1.0,-1.0,0.0
142,142.0,1.9579111337661743,2.307283639907837,-65.19255828857422,71.90340423583984,336.9527587890625,11.0,0.03961648792028427,1.0,-1.0,-1.0,0.0
143,143.0,1.880448579788208,2.3736021518707275,-75.69510650634766,73.1045913696289,336.9527587890625,11.0,0.030318740755319595,1.0,-1.0,-1.0,0.0
144,144.0,1.8872473239898682,2.3155763149261475,-70.82205200195312,76.82241821289062,336.9527587890625,11.0,9.923120498657227,1.0,-1.0,-1.0,0.0
145,145.0,1.8090676069259644,2.4481699466705322,-87.23790740966797,72.50399017333984,336.9527587890625,11.0,0.056594979017972946,1.0,-1.0,-1.0,0.0
146,146.0,1.8295809030532837,2.3077950477600098,-74.6048583984375,82.2000503540039,336.9527587890625,11.0,0.14593420922756195,1.0,-1.0,-1.0,0.0
147,147.0,1.8163433074951172,2.2830207347869873,-73.5645980834961,85.20301818847656,336.9527587890625,11.0,0.14674270153045654,1.0,-1.0,-1.0,0.0
148,148.0,1.850895881652832,2.2931861877441406,-71.76903533935547,81.43494415283203,336.9527587890625,11.0,0.07599897682666779,1.0,-1.0,-1.0,0.0
149,149.0,1.8867295980453491,2.266794443130493,-67.02806854248047,80.22796630859375,336.9527587890625,11.0,0.20697593688964844,1.0,-1.0,-1.0,0.0
150,150.0,1.7802189588546753,2.2870852947235107,-76.78535461425781,88.20596313476562,336.9527587890625,11.0,0.09540297091007233,1.0,-1.0,-1.0,0.0
151,151.0,1.8011770248413086,-0.8562565445899963,74.95160675048828,-86.40419006347656,336.9527587890625,11.0,0.036382488906383514,0.0,-1.0,-1.0,0.0
152,152.0,1.7617958784103394,-0.8325740098953247,80.25287628173828,-88.20596313476562,336.9527587890625,11.0,0.10389221459627151,0.0,-1.0,-1.0,0.0
153,153.0,1.7166410684585571,-0.8525800108909607,82.33338165283203,-94.2118911743164,336.9527587890625,11.0,0.01536149438470602,0.0,-1.0,-1.0,0.0
154,154.0,1.753692865371704,-0.8168668746948242,82.33338165283203,-87.68541717529297,336.9527587890625,11.0,0.03597823902964592,0.0,-1.0,-1.0,0.0
155,155.0,1.7689237594604492,-0.7891513109207153,83.37364196777344,-84.0018310546875,336.9527587890625,11.0,0.021425243467092514,0.0,-1.0,-1.0,0.0
156,156.0,1.701062560081482,-0.8053390979766846,88.14466094970703,-91.73204803466797,336.9527587890625,11.0,29.14374351501465,0.0,-1.0,-1.0,0.0
157,157.0,1.729253888130188,2.241581916809082,-76.73536682128906,96.70084381103516,336.9527587890625,11.0,0.016154294833540916,1.0,-1.0,-1.0,0.0
158,158.0,1.7145780324935913,-0.7436589002609253,92.28976440429688,-84.89010620117188,336.9527587890625,11.0,0.10599195957183838,0.0,-1.0,-1.0,0.0
159,159.0,1.6651207208633423,-0.7645867466926575,95.41351318359375,-91.52254486083984,336.9527587890625,11.0,0.030423924326896667,0.0,-1.0,-1.0,0.0
160,160.0,1.6919842958450317,-0.7341672778129578,95.36622619628906,-86.06329345703125,336.9527587890625,11.0,0.036885641515254974,0.0,-1.0,-1.0,0.0
161,161.0,1.623781681060791,-0.749859631061554,101.15797424316406,-94.2118911743164,336.9527587890625,11.0,0.02046210691332817,0.0,-1.0,-1.0,0.0
162,162.0,1.6999366283416748,-0.868442952632904,82.28339385986328,-97.2249984741211,336.9527587890625,11.0,0.17742802202701569,0.0,-1.0,-1.0,0.0
163,163.0,1.6746901273727417,-0.8805422186851501,83.32363891601562,-100.90498352050781,336.9527587890625,11.0,0.05761699005961418,0.0,-1.0,-1.0,0.0
164,164.0,1.6777193546295166,-0.8559222221374512,85.50415802001953,-98.50262451171875,336.9527587890625,11.0,0.01588505692780018,0.0,-1.0,-1.0,0.0
165,165.0,1.6724967956542969,-0.8289474844932556,88.62492370605469,-96.70084381103516,336.9527587890625,11.0,0.13515761494636536,0.0,-1.0,-1.0,0.0
166,166.0,1.6625081300735474,-0.8173788189888,90.7054214477539,-96.70084381103516,336.9527587890625,11.0,0.009961815550923347,0.0,-1.0,-1.0,0.0
167,167.0,1.6096537113189697,-0.808364987373352,96.94696044921875,-101.50558471679688,336.9527587890625,11.0,0.01938515342772007,0.0,-1.0,-1.0,0.0
168,168.0,1.571869134902954,-0.8456578850746155,96.99695587158203,-109.45263671875,336.9527587890625,11.0,0.042539648711681366,0.0,-1.0,-1.0,0.0
169,169.0,1.9893934726715088,2.4579601287841797,-73.02884674072266,59.49565505981445,337.8972473144531,12.0,0.03275929018855095,1.0,-1.0,-1.0,0.0
170,170.0,1.9667195081710815,2.327824831008911,-66.23281860351562,70.10163116455078,337.8972473144531,12.0,0.018199605867266655,1.0,-1.0,-1.0,0.0
171,171.0,1.8548591136932373,2.3709938526153564,-77.77561950683594,75.5069580078125,337.8972473144531,12.0,0.026288319379091263,1.0,-1.0,-1.0,0.0
172,172.0,1.8949759006500244,2.401341438293457,-76.73536682128906,70.10163116455078,337.8972473144531,12.0,0.03680364415049553,1.0,-1.0,-1.0,0.0
173,173.0,1.8630505800247192,2.3387324810028076,-74.65485382080078,77.30873107910156,337.8972473144531,12.0,0.12456618994474411,1.0,-1.0,-1.0,0.0
174,174.0,1.8858087062835693,2.313784599304199,-70.98928833007812,77.28118133544922,337.8972473144531,12.0,9.141864776611328,1.0,-1.0,-1.0,0.0
175,175.0,1.9517860412597656,2.344006299972534,-68.41331481933594,70.10163116455078,337.8972473144531,12.0,0.10919763147830963,1.0,-1.0,-1.0,0.0
176,176.0,1.8322398662567139,2.3077950477600098,-74.6048583984375,82.2000503540039,337.8972473144531,12.0,0.04812784120440483,1.0,-1.0,-1.0,0.0
177,177.0,1.8845375776290894,2.279171943664551,-68.36332702636719,79.79769134521484,337.8972473144531,12.0,0.023861704394221306,1.0,-1.0,-1.0,0.0
178,178.0,1.9072508811950684,2.2598817348480225,-65.24256134033203,79.19710540771484,337.8972473144531,12.0,0.016177427023649216,1.0,-1.0,-1.0,0.0
179,179.0,1.7905998229980469,2.368557929992676,-83.02689361572266,80.9988784790039,337.8972473144531,12.0,0.05176776275038719,1.0,-1.0,-1.0,0.0
180,180.0,1.807077169418335,2.3734991550445557,-81.98663330078125,79.19710540771484,337.8972473144531,12.0,0.04448792338371277,1.0,-1.0,-1.0,0.0
181,181.0,1.8190358877182007,-0.7644538879394531,81.24313354492188,-77.90931701660156,337.8972473144531,12.0,0.02507501095533371,0.0,-1.0,-1.0,0.0
182,182.0,1.760217547416687,-0.8129774332046509,82.33338165283203,-87.00479125976562,337.8972473144531,12.0,0.05015002191066742,0.0,-1.0,-1.0,0.0
183,183.0,1.6982214450836182,-0.8451926708221436,84.91395568847656,-95.72825622558594,337.8972473144531,12.0,0.10632416605949402,0.0,-1.0,-1.0,0.0
184,184.0,1.735597014427185,-0.8141166567802429,84.41390228271484,-89.40715026855469,337.8972473144531,12.0,0.039230260998010635,0.0,-1.0,-1.0,0.0
185,185.0,1.7556642293930054,-0.7935622334480286,84.41390228271484,-85.80360412597656,337.8972473144531,12.0,0.06430526822805405,0.0,-1.0,-1.0,0.0
186,186.0,1.737207293510437,-0.7799854874610901,87.26606750488281,-86.32645416259766,337.8972473144531,12.0,0.08735810965299606,0.0,-1.0,-1.0,0.0
187,187.0,1.6999868154525757,-0.8056260943412781,88.46700286865234,-92.12040710449219,337.8972473144531,12.0,22.364524841308594,0.0,-1.0,-1.0,0.0
188,188.0,1.7303117513656616,-0.7601650357246399,89.61516571044922,-85.20301818847656,337.8972473144531,12.0,0.025883881375193596,0.0,-1.0,-1.0,0.0
189,189.0,1.7400975227355957,-0.7365212440490723,90.65542602539062,-82.2000503540039,337.8972473144531,12.0,0.03316372632980347,0.0,-1.0,-1.0,0.0
190,190.0,1.7156440019607544,-0.7390293478965759,92.83592987060547,-84.60242462158203,337.8973083496094,12.0,0.0161617211997509,0.0,-1.0,-1.0,0.0
191,191.0,1.6950018405914307,-0.7508584260940552,93.8761978149414,-87.60537719726562,337.8973083496094,12.0,0.009427670389413834,0.0,-1.0,-1.0,0.0
192,192.0,1.7219268083572388,-0.9258605241775513,75.00160217285156,-99.70380401611328,337.8973083496094,12.0,0.014814911410212517,0.0,-1.0,-1.0,0.0
193,193.0,1.7016712427139282,-0.8904185891151428,80.202880859375,-99.10321807861328,337.8973083496094,12.0,0.023973220959305763,0.0,-1.0,-1.0,0.0
194,194.0,1.6803303956985474,-0.8559222221374512,85.50415802001953,-98.50262451171875,337.8973083496094,12.0,0.05737410858273506,0.0,-1.0,-1.0,0.0
195,195.0,1.6278314590454102,-0.8930272459983826,86.5444107055664,-107.5114974975586,337.8973083496094,12.0,0.09616224467754364,0.0,-1.0,-1.0,0.0
196,196.0,1.653098225593567,-0.8705930709838867,86.5444107055664,-102.7067642211914,337.8973083496094,12.0,0.034208979457616806,0.0,-1.0,-1.0,0.0
197,197.0,1.6810015439987183,-0.8318488001823425,87.78727722167969,-96.34656524658203,337.8973083496094,12.0,0.12282907962799072,0.0,-1.0,-1.0,0.0
198,198.0,1.6491130590438843,-0.8122214078903198,92.78594207763672,-97.90203857421875,337.8973083496094,12.0,0.008350223302841187,0.0,-1.0,-1.0,0.0
199,199.0,1.623437762260437,-0.8070945739746094,95.90670776367188,-100.1613540649414,337.8973083496094,12.0,0.026936199516057968,0.0,-1.0,-1.0,0.0
200,200.0,1.6408997774124146,-0.7778778672218323,96.94696044921875,-95.49967193603516,337.8973083496094,12.0,0.008350223302841187,0.0,-1.0,-1.0,0.0
201,201.0,1.8514673709869385,2.4026753902435303,-80.89637756347656,73.7051773071289,339.9227600097656,13.0,0.07077624648809433,1.0,-1.0,-1.0,0.0
202,202.0,1.9155819416046143,2.418674945831299,-76.73536682128906,67.69926452636719,339.9227600097656,13.0,0.030332675203680992,1.0,-1.0,-1.0,0.0
203,203.0,1.8534376621246338,2.323451280593872,-74.65484619140625,79.71109008789062,339.9227600097656,13.0,0.42769068479537964,1.0,-1.0,-1.0,0.0
204,204.0,1.9108269214630127,2.357339859008789,-72.80203247070312,72.63545227050781,339.9227600097656,13.0,0.04731897637248039,1.0,-1.0,-1.0,0.0
205,205.0,1.8874138593673706,2.31396746635437,-71.3091049194336,77.6008529663086,339.9227600097656,13.0,9.703827857971191,1.0,-1.0,-1.0,0.0
206,206.0,1.7864137887954712,2.403991222381592,-86.7419662475586,78.822509765625,339.9227600097656,13.0,0.031141547486186028,1.0,-1.0,-1.0,0.0
207,207.0,1.816231369972229,2.2805395126342773,-74.00826263427734,86.14805603027344,339.9227600097656,13.0,0.04084800183773041,1.0,-1.0,-1.0,0.0
208,208.0,1.8507485389709473,2.2678565979003906,-70.30860900878906,83.97308349609375,339.9227600097656,13.0,0.08654923737049103,1.0,-1.0,-1.0,0.0
209,209.0,1.8807803392410278,2.2675271034240723,-68.10115814208984,81.39109802246094,339.9227600097656,13.0,0.16339202225208282,1.0,-1.0,-1.0,0.0
210,210.0,1.902529239654541,2.2639405727386475,-66.2828140258789,79.79769134521484,339.9227600097656,13.0,0.03235485404729843,1.0,-1.0,-1.0,0.0
211,211.0,1.7214481830596924,2.2931711673736572,-83.02689361572266,94.2118911743164,339.9227600097656,13.0,0.02871493436396122,1.0,-1.0,-1.0,0.0
212,212.0,1.8019827604293823,-0.86308354139328,74.95160675048828,-87.60537719726562,339.9227600097656,13.0,0.019817348569631577,0.0,-1.0,-1.0,0.0
213,213.0,1.777464747428894,-0.8722603917121887,76.09185791015625,-90.60833740234375,339.9227600097656,13.0,0.023457270115613937,0.0,-1.0,-1.0,0.0
214,214.0,1.8196784257888794,-0.820826530456543,77.13211822509766,-82.80065155029297,339.9227600097656,13.0,0.018604042008519173,0.0,-1.0,-1.0,0.0
215,215.0,1.7437610626220703,-0.8685202598571777,79.2126235961914,-93.61128997802734,339.9227600097656,13.0,0.041252437978982925,0.0,-1.0,-1.0,0.0
216,216.0,1.745660424232483,-0.7978280782699585,85.45415496826172,-87.60537719726562,339.9227600097656,13.0,0.08048269897699356,0.0,-1.0,-1.0,0.0
217,217.0,1.7498760223388672,-0.7813888788223267,86.49440002441406,-85.80360412597656,339.9227600097656,13.0,0.044892359524965286,0.0,-1.0,-1.0,0.0
218,218.0,1.7009862661361694,-0.8054221272468567,88.9211654663086,-92.55553436279297,339.9227600097656,13.0,19.201446533203125,0.0,-1.0,-1.0,0.0
219,219.0,1.7208865880966187,-0.7648526430130005,90.65542602539062,-87.00479125976562,339.9227600097656,13.0,0.04893672093749046,0.0,-1.0,-1.0,0.0
220,220.0,1.7416881322860718,2.266996145248413,-78.81587219238281,94.29847717285156,339.9227600097656,13.0,0.18922680616378784,1.0,-1.0,-1.0,0.0
221,221.0,1.6776131391525269,-0.7753645777702332,93.98522186279297,-92.11788177490234,339.9227600097656,13.0,0.6688258051872253,0.0,-1.0,-1.0,0.0
222,222.0,1.6897568702697754,-0.7407126426696777,95.86476135253906,-87.6584701538086,339.9227600097656,13.0,0.11447885632514954,0.0,-1.0,-1.0,0.0
223,223.0,1.7069756984710693,-0.7190644145011902,95.95669555664062,-84.0018310546875,339.9227600097656,13.0,0.030168544501066208,0.0,-1.0,-1.0,0.0
224,224.0,1.6776047945022583,-0.8953553438186646,82.28339385986328,-102.7067642211914,339.9227600097656,13.0,0.013198737055063248,0.0,-1.0,-1.0,0.0
225,225.0,1.658388614654541,-0.8296127915382385,90.7054214477539,-99.10321807861328,339.9227600097656,13.0,0.010774480178952217,0.0,-1.0,-1.0,0.0
226,226.0,1.6595332622528076,-0.8080323934555054,92.70866394042969,-97.00337982177734,339.9227600097656,13.0,0.09454607218503952,0.0,-1.0,-1.0,0.0
227,227.0,1.6330757141113281,-0.8132535219192505,94.86643981933594,-100.30439758300781,339.9227600097656,13.0,0.021548960357904434,0.0,-1.0,-1.0,0.0
228,228.0,1.6485953330993652,-0.7864062190055847,95.90670013427734,-96.10025787353516,339.9227600097656,13.0,0.009966393932700157,0.0,-1.0,-1.0,0.0
229,229.0,1.6234838962554932,-0.8024176359176636,96.94696044921875,-100.30439758300781,339.9227600097656,13.0,0.008350223302841187,0.0,-1.0,-1.0,0.0
230,230.0,1.634953498840332,-0.7902997732162476,96.94696044921875,-97.90203857421875,339.9227600097656,13.0,0.017239168286323547,0.0,-1.0,-1.0,0.0
231,231.0,1.5909738540649414,-0.7847030162811279,102.24822998046875,-102.1061782836914,339.9227600097656,13.0,0.06087581440806389,0.0,-1.0,-1.0,0.0
232,232.0,1.837568998336792,2.3238062858581543,-76.15033721923828,81.25005340576172,340.8672180175781,14.0,0.046511210501194,1.0,-1.0,-1.0,0.0
233,233.0,1.8956369161605835,2.378126859664917,-75.69509887695312,72.44548797607422,340.8672180175781,14.0,0.03963564336299896,1.0,-1.0,-1.0,0.0
234,234.0,1.8851758241653442,2.314436435699463,-71.71155548095703,77.96541595458984,340.8672180175781,14.0,5.9131927490234375,1.0,-1.0,-1.0,0.0
235,235.0,1.9467856884002686,2.3121254444122314,-67.07376098632812,73.26223754882812,340.8672180175781,14.0,0.08533796668052673,1.0,-1.0,-1.0,0.0
